date,sku,forecast_demand,actual_demand,inventory_level,lead_time,demand_diff,demand_rolling_mean,demand_zscore,inventory_diff,inventory_rolling_mean,lead_time_diff,lead_time_rolling_mean,demand_anomaly,inventory_anomaly,lead_time_anomaly,internal_anomaly
2024-05-06,SKU_A,106.87703951319244,122.1503122368553,-281.4714646405457,6.490572695867488,13.351097030052998,97.35932511176908,1.6939561420718974,-12.215031223685628,-250.5673884678759,0.7315831245343833,6.022898596876517,False,False,False,False
2024-05-07,SKU_A,107.85588940170844,102.70956712495656,-291.74242135304144,6.631285873049108,-19.440745111898732,99.52388504792756,0.2266975041001219,-10.270956712495718,-260.5197769726687,0.1407131771816194,6.1822299520890605,False,False,False,False
2024-05-08,SKU_A,108.8129656411435,104.27756800826154,-302.1701781538675,7.638844403543278,1.5680008833049754,100.30776680206556,0.2804030068064844,-10.427756800826046,-270.55055365287524,1.00755853049417,6.374370331362831,False,False,False,False
2024-05-09,SKU_A,109.74561556658404,108.090575799631,-312.9792357338306,8.942012379784593,3.8130077913694578,102.04592771829616,0.4234163007049698,-10.80905757996311,-280.7551464247049,1.3031679762413155,6.925829138188408,False,False,False,False
2024-05-10,SKU_A,110.65125421391542,103.7412609420618,-323.35336182803667,7.058027074776303,-4.349314857569198,105.80511721346804,-0.2215518006720749,-10.374126094206076,-291.3356581460517,-1.8839853050082895,7.052008298873306,False,False,False,False
2024-05-11,SKU_A,111.52737148439606,113.05428339438237,-334.658790167475,5.891014789423677,9.313022452320569,108.97468324470726,0.5974526321515516,-11.305428339438322,-302.23312647052245,-1.1670122853526266,6.915820969682508,False,False,False,False
2024-05-12,SKU_A,112.37153910173214,99.89200955010656,-344.6479911224856,6.933266942608816,-13.162273844275802,107.70222529375074,-1.0213051553319106,-9.98920095501063,-313.00334899989747,1.0422521531851388,7.083574879864751,False,False,False,False
2024-05-13,SKU_A,113.18141734237034,119.59457095906684,-356.60744821839216,6.570105799917079,19.70256140896028,107.3371193969238,1.7859274546885162,-11.959457095906544,-323.73706093958987,-0.3631611426917365,7.094936751871836,False,False,False,False
2024-05-14,SKU_A,113.95476152035492,114.97230105724005,-368.1046783241161,6.637708670164616,-4.622269901826797,109.08893853010716,0.8347737166783414,-11.49723010572393,-334.6459547926005,0.067602870247537,7.095854294316908,False,False,False,False
2024-05-15,SKU_A,114.6894282087753,110.61371460597678,-379.1660497847138,6.0223400529407165,-4.358586451263264,109.99410232978076,0.0921152793987484,-11.061371460597684,-345.64536502557854,-0.6153686172238997,6.864925101373686,False,False,False,False
2024-05-16,SKU_A,115.38338118056063,122.56065384835676,-391.42211516954944,6.268387276933549,11.946939242379983,112.0612563367416,1.292620347013224,-12.256065384835663,-356.8514906592527,0.2460472239928322,6.482978658109251,False,False,False,False
2024-05-17,SKU_A,116.0346970521558,124.17398995414352,-403.8395141649637,7.375781699541166,1.6133361057867577,114.98021762418183,1.10718747234117,-12.41739899541426,-368.3495124216708,1.1073944226076176,6.528372175932803,False,False,False,False
2024-05-18,SKU_A,116.6415706144363,119.7491170429116,-415.8144258692548,8.568292222730175,-4.424872911231915,115.9366224311146,0.452279106625859,-11.974911704291117,-379.9431746647823,1.192510523189009,6.910840380690874,False,False,False,False
2024-05-19,SKU_A,117.20231983608704,133.97694713016944,-429.21212058227184,6.536146474991142,14.227830087257828,120.80589922826644,1.7803176072397575,-13.397694713017016,-392.0237645876088,-2.032145747739033,6.85410888531692,False,False,False,False
2024-05-20,SKU_A,117.71539052557728,109.37016517925515,-440.1491371001973,8.590596213698177,-24.60678195091428,119.34526983115047,-1.1611919757419982,-10.937016517925484,-403.9582915707238,2.054449738707035,7.142750372999934,False,False,True,True
2024-05-21,SKU_A,118.1793606388105,130.18276131552577,-453.1674132317498,7.2788366439420225,20.812596136270614,121.51819272519128,0.941608920108386,-13.018276131552454,-416.110110843243,-1.3117595697561546,7.234340083539563,False,False,False,False
2024-05-22,SKU_A,118.59294422050992,118.74186703988086,-465.04159993573785,6.135566644063355,-11.440894275644908,122.67935735860615,-0.4900157857339212,-11.874186703988071,-428.3780465791036,-1.143269999878667,7.250515310842799,False,False,False,False
2024-05-23,SKU_A,118.95499496841585,105.77584659953548,-475.6191845956914,5.862517583616064,-12.966020440345376,120.28152775163169,-1.412388433631154,-10.577584659953573,-440.4061993542667,-0.273049060447291,7.192533926083157,False,False,False,False
2024-05-24,SKU_A,119.2645094104156,113.91986380086055,-487.01117097577753,7.33256866163055,8.14401720132507,118.81665258687698,-0.472957709621432,-11.39198638008611,-452.2878646129544,1.470051078014485,7.186360634953069,False,False,False,False
2024-05-25,SKU_A,119.52062968580108,126.04825808663156,-499.6159967844408,8.416001415148802,12.128394285771009,119.71652987883697,0.5908935340029204,-12.604825808663293,-464.2595176008381,1.0834327535182524,7.164604805298588,False,False,False,False
2024-05-26,SKU_A,119.72264592294422,120.00725932725004,-511.6167227171659,8.327175231088091,-6.040998759381523,117.72086019270562,0.2617576811896016,-12.00072593272506,-476.0316036201087,-0.0888261840607107,7.42046605616958,False,False,False,False
2024-05-27,SKU_A,119.86999820680158,103.48632891320952,-521.9653556084868,6.343021267830922,-16.52093041404052,116.88031215469913,-1.355625389013153,-10.348632891320904,-487.7196348355786,-1.9841539632571688,7.099383921045687,False,False,False,False
2024-05-28,SKU_A,119.96227813079358,137.0021428915681,-535.6655698976435,9.15254966089147,33.51581397835858,117.85450952270516,1.6510146630032,-13.700214289156747,-499.5050857878491,2.809528393060548,7.367057209181323,False,False,True,True
2024-05-29,SKU_A,119.99922992875808,114.75008649349996,-547.1405785469935,7.6956771458204285,-22.25205639806813,117.28425515893647,-0.2176254503510006,-11.475008649350002,-511.2335113037428,-1.4568725150710415,7.58993013800376,False,False,False,False
2024-05-30,SKU_A,119.9807511838406,121.99511732738196,-559.3400902797318,5.753605356137552,7.245030833881998,119.6012938343431,0.2272538073085026,-12.1995117327383,-523.1936406871771,-1.9420717896828767,7.574371248363974,False,False,False,False
2024-05-31,SKU_A,119.9068931123563,124.426752405342,-571.7827655202661,7.4693714651201795,2.4316350779600384,121.1022779206976,0.3216424899982175,-12.4426752405343,-535.303868479247,1.7157661089826275,7.593914506005349,False,False,False,False
2024-06-01,SKU_A,119.77786042183706,138.8413254685156,-585.6668980671177,7.573084884353059,14.414573063173606,122.92985897525249,1.2935585180551714,-13.88413254685156,-547.5968543767722,0.1037134192328794,7.473497858748814,False,False,False,False
2024-06-02,SKU_A,119.5940107436572,109.116499626861,-596.5785480298039,8.419784896740769,-29.724825841654607,121.37403616091116,-0.916537166106188,-10.91164996268617,-559.7342579928634,0.8467000123877098,7.486727810984911,False,False,False,False
2024-06-03,SKU_A,119.35585364181028,211.24447532863127,-617.702995562667,5.250025328824418,102.12797570177028,136.7680570774,2.154286282248521,-21.124447532863087,-573.4110637006033,-3.1697595679163504,7.3305855339839825,False,False,False,False
2024-06-04,SKU_A,119.06404920058424,116.04395495019769,-629.3073910576868,6.128655139662598,-95.20052037843358,133.77403022863277,-0.5002258829069831,-11.604395495019844,-586.7884667234666,0.8786298108381798,6.898600602379858,False,False,False,False
2024-06-05,SKU_A,118.71940619504936,138.13099161660415,-643.1204902193472,7.146605006876849,22.087036666406465,137.11415953193338,0.029524705066359,-13.813099161660377,-600.4998826766601,1.0179498672142513,6.820161725387918,False,False,False,False
2024-06-06,SKU_A,118.32287984943014,106.7455628022728,-653.7950464995745,7.005691282132806,-31.38542881433135,134.93565174263207,-0.783000433771047,-10.674556280227309,-613.9934478509233,-0.1409137247440437,6.99903114338724,False,False,False,False
2024-06-07,SKU_A,117.87556918957314,127.54426915486796,-666.5494734150614,6.408623300324756,20.79870635259516,135.38101127827863,-0.2184760858648032,-12.754426915486874,-627.5315489787512,-0.59706798180805,6.8474956912736085,False,False,False,False
2024-06-08,SKU_A,117.37871399685,108.82172145564844,-677.4316455606263,8.01173050110896,-18.72254769921952,131.09249641929765,-0.599341429897807,-10.882172145564937,-640.640798620681,1.6031072007842049,6.910159350810166,False,False,False,False
2024-06-09,SKU_A,116.8336913719374,112.91937473826836,-688.7235830344532,6.654168917365496,4.097653282619916,131.63576429235582,-0.5084584664188431,-11.29193747382692,-653.8043750499166,-1.3575615837434647,6.657928496613698,False,False,False,False
2024-06-10,SKU_A,116.24201191799794,114.84525002178108,-700.2081080366313,6.272201247236987,1.925875283512724,117.8644463913772,-0.2706383473792378,-11.484525002178088,-665.5908196890543,-0.3819676701285086,6.803953627815493,False,False,False,False
2024-06-11,SKU_A,115.6053155538416,189.8404173193516,-719.1921497685664,7.795301844816329,74.9951672975705,128.4067981583992,2.0977261403389025,-18.98404173193512,-678.4314995048943,1.523100597579342,7.042046014266026,False,False,False,False
2024-06-12,SKU_A,114.92536696867096,116.35033524271732,-730.8271832928381,3.824045483276596,-73.49008207663427,125.29527581927252,-0.3059408988286495,-11.635033524271648,-690.9610270868216,-3.971256361539733,6.5673946537517045,False,False,False,False
2024-06-13,SKU_A,114.20405073100903,112.75250712700525,-742.1024340055385,6.423269857493345,-3.597828115712076,126.1534107228057,-0.467170816421026,-11.275250712700426,-703.5763681591022,2.599224374216749,6.484191593088924,False,False,True,True
2024-06-14,SKU_A,113.44336606536528,113.02166236862617,-753.4046002424011,6.116504495927103,0.2691552416209219,124.07875261048544,-0.3800968942758931,-11.302166236862604,-715.9842434201507,-0.3067653615662422,6.442460335317831,False,False,False,False
2024-06-15,SKU_A,112.64542131111716,109.6849245226578,-764.3730926946669,8.010436660753466,-3.336737845968372,124.20206733434394,-0.500306991569196,-10.968492452265764,-728.4044501535851,1.893932164826364,6.442275500981332,False,False,False,False
2024-06-16,SKU_A,111.81242807896548,110.75693345513666,-775.4487860401805,5.084578889796724,1.072008932478866,123.8931471510394,-0.4503681034440121,-11.075693345513628,-740.7937648686891,-2.9258577709567426,6.218048354185792,False,False,False,False
2024-06-17,SKU_A,110.94669512115918,115.89292794332488,-787.038078834513,6.142136193068778,5.135994488188217,124.04281542554568,-0.27990900093294,-11.58929279433255,-753.1980464112436,1.0575573032720538,6.199467632161763,False,False,False,False
2024-06-18,SKU_A,110.0506219324794,112.1774810652787,-798.2558269410408,7.053229493413983,-3.71544687804618,112.9481102463924,-0.3131575587239153,-11.21774810652778,-764.4928574358827,0.9110933003452056,6.093457296247142,False,False,False,False
2024-06-19,SKU_A,109.1266920997187,108.35072693827745,-809.0908996348685,5.82587055369738,-3.826754127001252,111.80530906004384,-1.39580311186683,-10.83507269382767,-775.6733883418871,-1.2273589397166038,6.379432306307254,False,False,False,False
2024-06-20,SKU_A,108.1774664180875,119.77344388261596,-821.0682440231301,6.760040884412552,11.422716944338518,112.80830002513108,1.7757946615737863,-11.9773443882616,-786.9542183444001,0.9341703307151724,6.427542453009997,False,False,False,False
2024-06-21,SKU_A,107.2055757936276,107.14002983168774,-831.7822470062988,8.166683983351229,-12.633414050928224,111.96806680556848,-1.0820781812225344,-10.714002983168712,-798.1510250249569,1.406643098938677,6.72042523692773,False,False,False,False
2024-06-22,SKU_A,106.21371395130376,103.86199999494504,-842.1684470057933,7.97095797067885,-3.278029836742704,111.13622044446664,-1.3465439444238614,-10.386199999494464,-809.2646470694035,-0.1957260126723792,6.714785424059928,False,False,False,False
2024-06-23,SKU_A,105.20462996898443,108.81441528247316,-853.0498885340405,4.911521161451523,4.952415287528126,110.85871784837184,-0.3734375072347932,-10.881441528247253,-820.3505188542406,-3.0594368092273267,6.690062891439185,False,False,False,False
2024-06-24,SKU_A,104.1811206580046,99.81075877457056,-863.0309644114975,7.1304836766579465,-9.003656507902605,108.56126510997838,-1.3848097220649511,-9.981075877456988,-831.2066453652385,2.218962515206424,6.83125538909478,False,False,True,True
2024-06-25,SKU_A,103.14602281142844,114.54869953903452,-874.4858343654009,7.791824282460234,14.737940764463955,108.9000106062292,0.855564352581592,-11.454869953903426,-842.0966464258615,0.6613406058022875,6.936768930387102,False,False,False,False
2024-06-26,SKU_A,102.10220534149788,97.13593822278972,-884.1994281876798,6.616894586637081,-17.412761316244797,107.2978979325881,-1.2741226870644864,-9.71359382227888,-852.8264362191202,-1.1749296958231523,7.049772363664202,False,False,False,False
2024-06-27,SKU_A,101.05256132805825,107.53107199142526,-894.9525353868223,6.071145149897371,10.395133768635546,105.548987662418,0.3393674019265917,-10.753107199142503,-863.3813349853618,-0.54574943673971,6.951358687304891,False,False,False,False
2024-06-28,SKU_A,100.0,106.875713434755,-905.640106730298,5.771384989742019,-0.6553585566702651,105.5112281771419,0.234070803183602,-10.687571343475724,-873.9324578030761,-0.2997601601553521,6.609173116789289,False,False,False,False
2024-01-07,SKU_B,106.21371395130372,106.01060846040292,929.209287022512,5.380834570673867,2.9742895222991024,101.12958996783996,0.607158643017655,-10.601060846040468,960.0965233317792,-2.427372753306829,6.914161462464219,False,False,False,False
2024-01-08,SKU_B,107.20557579362756,103.80113233773834,918.8291737887382,7.590234420952282,-2.209476122664583,102.85050337078188,0.1376223793477064,-10.380113233773727,949.811472994701,2.2093998502784142,7.001569464254006,False,False,True,True
2024-01-09,SKU_B,108.17746641808748,113.35568338546624,907.4936054501916,8.776652711910964,9.554551047727898,103.86251676354728,1.1963929057060438,-11.335568338546636,939.4252213183462,1.186418290958683,7.527248043644436,False,False,False,False
2024-01-10,SKU_B,109.1266920997187,103.14420044012466,897.1791854061792,5.812010450547181,-10.211482945341572,103.51457587153313,-0.0468812087452792,-10.314420044012422,929.0737637311928,-2.9646422613637835,7.494740412586222,False,False,False,False
2024-01-11,SKU_B,110.0506219324794,124.9124058016844,884.6879448260106,7.263548297512597,21.768205361559737,108.84688856257688,2.0197743293397603,-12.49124058016855,918.1890748749352,1.451537846965416,7.410507170373394,False,False,False,False
2024-01-12,SKU_B,110.94669512115914,130.6973896924675,871.6182058567639,6.580276740444615,5.78498389078311,112.13681986514112,1.6279777262022317,-13.069738969246714,906.9753928884212,-0.6832715570679815,7.030252073717458,False,False,False,False
2024-01-13,SKU_B,111.81242807896548,113.3747976786464,860.2807260888993,6.214733021517179,-17.322592013821108,113.61374539950434,-0.0223902970163065,-11.33747976786458,895.6140183484706,-0.3655437189274364,6.802612887651241,False,False,False,False
2024-01-14,SKU_B,112.64542131111716,105.70256484781852,849.7104696041174,7.573158046914543,-7.67223283082788,113.56973916913516,-0.7346265748696174,-10.570256484781908,884.2570444315572,1.3584250253973638,7.115801955685623,False,False,False,False
2024-01-15,SKU_B,113.44336606536528,118.00437775632912,837.9100318284845,6.816809385370562,12.301812908510598,115.59877422893383,0.24393208125472,-11.800437775632872,872.6971670086639,-0.7563486615439805,7.005312664888235,False,False,False,False
2024-01-16,SKU_B,114.20405073100903,114.62816783722634,826.4472150447618,6.550672065872407,-3.376209919102777,115.78055772204245,-0.1172892320879558,-11.4628167837227,861.1191112364595,-0.2661373194981555,6.6873154297398685,False,False,False,False
2024-01-17,SKU_B,114.92536696867094,112.97518619079618,815.1496964256822,6.932751488581395,-1.6529816464301632,117.18498425785263,-0.5070495920026561,-11.297518619079597,849.4006128106743,0.3820794227089878,6.847421292316185,False,False,False,False
2024-01-18,SKU_B,115.60531555384158,115.76300059260129,803.5733963664221,6.807529459692926,2.7878144018051074,115.87792637084075,-0.0151792350447719,-11.57630005926012,837.8128201735901,-0.1252220288884684,6.782275744056233,False,False,False,False
2024-01-19,SKU_B,116.24201191799791,113.4057005829224,792.2328263081299,6.702242219006215,-2.3573000096788803,113.40768506947718,-0.0005189975845246,-11.3405700582922,826.4720516666424,-0.1052872406867111,6.799699383850746,False,False,False,False
2024-01-20,SKU_B,116.83369137193738,118.24148967523038,780.4086773406069,6.619003447135929,4.8357890923079765,114.1029267832749,0.9768047366597494,-11.824148967523,815.061758988315,-0.0832387718702856,6.857452301796282,False,False,False,False
2024-01-21,SKU_B,117.37871399685,97.36087653970738,770.6725896866361,7.442294696330254,-20.880613135523006,112.91125702497332,-2.1721912268072305,-9.7360876539708,803.7706332858178,0.823291249194325,6.838757537427099,False,False,False,False
2024-01-22,SKU_B,117.87556918957311,116.86694618314232,758.985895068322,5.443355216917954,19.50606964343494,112.74876680023232,0.5853156266873961,-11.686694618314164,792.4957566057946,-1.9989394794123,6.6425497990767255,False,False,False,False
2024-01-23,SKU_B,118.32287984943012,117.36833620051732,747.2490614482701,8.049185140144132,0.5013900173750017,113.1402194235596,0.5846942282656076,-11.736833620051812,781.1817346634385,2.605829923226178,6.856623095401259,False,False,True,True
2024-01-24,SKU_B,118.71940619504936,128.72193611073448,734.3768678371968,5.856678781055859,11.353599910217156,115.38975512640792,1.4306038447858291,-12.872193611073383,769.6427591507976,-2.1925063590882736,6.7028984228976105,False,False,False,False
2024-01-25,SKU_B,119.06404920058422,115.43797199925508,722.8330706372712,7.100178356494936,-13.283964111479392,115.34332247021564,0.0101578086544368,-11.543797199925509,758.1084269037763,1.2434995754390776,6.74470540815504,False,False,False,False
2024-01-26,SKU_B,119.35585364181028,133.86664041952932,709.4464065953183,7.816167269160097,18.428668420274235,118.2663138754452,1.3506124383091804,-13.38666404195294,746.2817955162317,0.7159889126651606,6.903837558177023,False,False,False,False
2024-01-27,SKU_B,119.5940107436572,126.23382777129228,696.8230238181891,7.439515267875877,-7.632812648237035,119.4080764605969,0.5718494993400112,-12.623382777129224,734.340987870172,-0.3766520012842198,7.021053532568445,False,False,False,False
2024-01-28,SKU_B,119.77786042183703,101.7476544045069,686.6482583777383,6.972595905096925,-24.48617336678538,120.0347590127111,-1.7204203633980493,-10.174765440450756,722.3375119689008,-0.4669193627789525,6.953953705249397,False,False,False,False
2024-01-29,SKU_B,119.9068931123563,95.79741039388796,677.0685173383496,7.086910667624792,-5.950244010618945,117.02482532853192,-1.506092757709538,-9.57974103938875,710.6350294360476,0.1143147625278677,7.18874734106466,False,False,False,False
2024-01-30,SKU_B,119.9807511838406,114.87446540921928,665.5810707974276,7.934169576094897,19.077055015331325,116.6685580726322,-0.1270987894169239,-11.487446540921953,698.9681736287845,0.8472589084701045,7.172316546200483,False,False,False,False
2024-01-31,SKU_B,119.99922992875808,132.08833728500878,652.3722370689268,7.590073153139891,17.213871875789494,117.14947252609991,1.0202505445234848,-13.20883372850085,687.2532263761744,-0.3440964229550056,7.41994431364106,False,False,False,False
2024-02-01,SKU_B,119.96227813079358,132.21826511678572,639.1504105572483,7.395444114644745,0.1299278317769392,119.54665725717574,0.8094755905441395,-13.2218265116785,675.2985606504569,-0.1946290384951465,7.462125136233888,False,False,False,False
2024-02-02,SKU_B,119.8699982068016,122.54955791395908,626.8954547658523,5.940787231050767,-9.66870720282664,117.92993118495144,0.3192964448048091,-12.254955791396014,663.5055675319617,-1.4546568835939775,7.194213702218271,False,False,False,False
2024-02-03,SKU_B,119.72264592294424,104.32112349667786,616.4633424161846,7.588984956710321,-18.22843441728122,114.79954486000652,-0.7108814544267735,-10.432112349667705,652.0256130459611,1.6481977256595537,7.215566514908906,False,False,False,False
2024-02-04,SKU_B,119.52062968580108,123.73148383877408,604.0901940323072,5.138190291498399,19.410360342096222,117.94009192204469,0.4194167041195117,-12.373148383877378,640.2316038537566,-2.450794665211922,6.953508570109116,False,False,False,False
2024-02-05,SKU_B,119.26450941041564,120.14263229182548,592.0759308031245,8.545622062822934,-3.588851546948604,121.41798076460717,-0.1304046781164294,-12.014263229182689,628.0898057772959,3.407431771324536,7.161895912280279,False,False,True,True
2024-02-06,SKU_B,118.95499496841585,119.76552295337996,580.0993785077866,7.151815240492182,-0.3771093384455213,122.11670327091583,-0.2500742550111987,-11.97655229533791,615.8781354502044,-1.3938068223307525,7.050131007194177,False,False,False,False
2024-02-07,SKU_B,118.59294422050992,128.59094937727502,567.2402835700591,8.134497459793957,8.825426423895067,121.61707642695389,0.7870227937019482,-12.859094937727493,603.7164278075089,0.9826822193017756,7.127905908144757,False,False,False,False
2024-02-08,SKU_B,118.1793606388105,117.09234069475843,555.5310495005833,7.375265769009714,-11.49860868251659,119.45623008094996,-0.3110579125415947,-11.70923406947577,591.7708047994139,-0.7592316907842429,7.125023287339753,False,False,False,False
2024-02-09,SKU_B,117.7153905255773,125.26037810861666,543.0050116897216,5.778337529468779,8.16803741385823,119.84349010875822,0.6901890077081192,-12.52603781086168,579.7864557885381,-1.5969282395409357,7.101816187113755,False,False,False,False
2024-02-10,SKU_B,117.20231983608706,121.88827450936188,530.8161842387854,7.452819273273916,-3.372103599254785,122.35308311057022,-0.1208645694349117,-12.188827450936287,567.5511474774811,1.6744817438051376,7.0823639466228405,False,False,False,False
2024-02-11,SKU_B,116.64157061443632,119.1903935587322,518.8971448829122,8.189567642867072,-2.6978809506296813,121.70435592770708,-0.6355031539552506,-11.91903935587311,555.3807118847104,0.7367483695931556,7.518274996818365,False,False,False,False
2024-02-12,SKU_B,116.03469705215582,114.0907233658492,507.48807254632726,7.481996400325096,-5.099670192882996,120.83979750971048,-1.3767447199499043,-11.409072336584984,543.2967321337394,-0.7075712425419756,7.366328473604388,False,False,False,False
2024-02-13,SKU_B,115.38338118056063,110.16725260635285,496.471347285692,6.584355810835559,-3.923470759496354,119.46861603156376,-1.4592359306972429,-11.016725260635267,531.349870530583,-0.8976405894895372,7.285262840796299,False,False,False,False
2024-02-14,SKU_B,114.68942820877533,129.38947595934465,483.5323996897576,5.350744059805921,19.222223352991804,119.5826912575737,1.492939721339473,-12.938947595934394,519.3916014048257,-1.2336117510296385,6.887583783655152,False,False,False,False
2024-02-15,SKU_B,113.95476152035494,118.21293029527394,471.7111066602301,5.3053946087276,-11.176545664070716,119.74277548621876,-0.2349497327367807,-11.82129302952751,507.4173238562038,-0.0453494510783212,6.5918879036148486,False,False,False,False
2024-02-16,SKU_B,113.18141734237037,101.13316971145927,461.59778968908427,4.820100537031991,-17.07976058381466,116.296031429482,-1.6828573011477026,-10.11331697114582,495.7877207132556,-0.4852940716956082,6.454996904695308,False,False,False,False
2024-02-17,SKU_B,112.37153910173215,113.4140069615963,450.2563889929246,5.476981072580758,12.280837250137026,115.0854217798012,-0.1921727547005144,-11.341400696159669,484.2791785352754,0.6568805355487664,6.172734304596284,False,False,False,False
2024-02-18,SKU_B,111.52737148439608,108.57403392634072,439.3989856002905,7.310096450458107,-4.839973035255582,113.56879897517383,-0.5683941470540079,-10.857403392634126,472.9222986377581,1.8331153778773488,6.047095562823577,False,False,False,False
2024-02-19,SKU_B,110.65125421391544,115.39118074044649,427.8598675262459,6.46727043890473,6.817146814105769,113.75457860011632,0.1856803781395669,-11.539118074044552,461.54684077774647,-0.8428260115533766,5.902134711192096,False,False,False,False
2024-02-20,SKU_B,109.74561556658406,212.49451551102345,406.6104159751436,6.440269668009675,97.10333477057696,128.37275901506925,2.208257844639445,-21.24945155110231,448.70956487623954,-0.0270007708950554,5.881550976502683,False,False,False,False
2024-02-21,SKU_B,108.81296564114352,99.95689300701618,396.614726674442,8.0129564520425,-112.53762250400727,124.16810430759377,-0.6120219219965706,-9.9956893007016,436.2927544454801,1.5726867840328254,6.26186703253648,False,False,False,False
2024-02-22,SKU_B,107.85588940170844,107.02113810683738,385.9126128637582,4.966605961062566,7.064245099821207,122.56927685210282,-0.3880908773942046,-10.702113810683784,424.0358267602698,-3.0463504909799344,6.213468654298618,False,False,False,False
2024-02-23,SKU_B,106.87703951319246,118.90516150873454,374.0220967128847,7.206028698901862,11.884023401897151,125.10813282314214,-0.15893626062676,-11.890516150873507,411.52501347795567,2.239422737839296,6.554315534565743,False,False,True,True
2024-02-24,SKU_B,105.87912898909224,96.00035237926753,364.422061474958,8.159041863837516,-22.90480912946701,122.62046788280948,-0.6584647459812079,-9.600035237926704,399.2629666896746,0.953013164935654,6.937467076173852,False,False,False,False
2024-02-25,SKU_B,104.86492367200754,116.424717492465,352.7795897257115,6.866442112872489,20.42436511319748,123.74199410654153,-0.1825652478130238,-11.64247174924651,386.88876727902056,-1.2925997509650262,6.874087885090191,False,False,False,False
2024-02-26,SKU_B,103.83723456773804,113.98076593194774,341.3815131325167,7.965780138503882,-2.443951560517263,123.54050627675598,-0.2382025294867233,-11.398076593194787,374.5347166513449,1.0993380256313925,7.0881606993186415,False,False,False,False
2024-02-27,SKU_B,102.79891005420464,106.25055431173888,330.7564577013428,6.858293067064886,-7.730211620208863,108.36279753400105,-0.2473751684249251,-10.625055431173903,363.6984368979448,-1.107487071438996,7.147878327755101,False,False,False,False
2024-02-28,SKU_B,101.75282798678867,105.19117979231773,320.2373397221111,8.529373288588273,-1.059374519421155,109.11055278904412,-0.4971368815395821,-10.519117979231735,352.78738161904045,1.671080221523387,7.221652161547353,False,False,False,False
2024-02-29,SKU_B,100.70188772197052,100.96876080010574,310.1404636421005,6.530815256349795,-4.222418992211985,108.24592745951102,-0.8599900396659461,-10.096876080010588,341.9627888730893,-1.9985580322384775,7.445110632302672,False,False,False,False
2024-03-01,SKU_B,99.64900208137486,88.66558381593008,301.2739052605075,6.488000087360223,-12.303176984175664,103.9259877891104,-1.5673875400882096,-8.866558381592995,331.57019009417826,-0.0428151689895726,7.342535116368152,False,False,False,False
2024-03-02,SKU_B,98.59708927849591,195.5354970244053,281.720355558067,7.758029816095299,106.8699132084752,118.1452941669872,2.191421081645508,-19.55354970244048,319.7556606774796,1.2700297287350768,7.285247680976407,False,False,False,False
2024-03-03,SKU_B,97.54906483047792,87.22611521579054,272.9977440364879,6.373422717779971,-108.30938180861476,113.97406527031944,-0.7185495260623947,-8.722611521579097,308.35825415044764,-1.3846070983153282,7.214816338820333,False,False,False,False
2024-03-04,SKU_B,96.507833477369,104.53521683916972,262.54422235257096,7.90208472122522,17.309101623379178,112.62470111420828,-0.2163227250780122,-10.45352168391696,297.09578403902685,1.5286620034452492,7.20571699349481,False,False,False,False
2024-03-05,SKU_B,95.47628113124551,99.53271570628786,252.59095078194213,8.018639497507463,-5.002501132881861,111.66500988485814,-0.3220552250191388,-9.9532715706288,285.929283050541,0.1165547762822427,7.37148076927232,False,False,False,False
2024-03-06,SKU_B,94.45726687752028,90.73780888196612,243.51716989374552,6.078555619689312,-8.794906824321743,109.60024261195076,-0.4902771036877948,-9.073780888196636,274.969258789346,-1.940083877818151,7.021363959429612,False,False,False,False
2024-03-07,SKU_B,93.45361505060464,99.77448237684456,233.53972165606103,6.5115845605615865,9.036673494878444,109.42963140862774,-0.2506510543354633,-9.977448237684484,264.02629564848314,0.4330289408722745,7.018616717174154,False,False,False,False
2024-03-08,SKU_B,92.46810740588762,85.41546537426254,224.9981751186348,7.214889086730641,-14.35901700258202,108.9653287741038,-0.606476779242532,-8.541546537426228,253.1297627710728,0.7033045261690543,7.1224580027985,False,False,False,False
2024-03-09,SKU_B,91.50347540972844,79.25658785221246,217.07251633341355,7.356860270294487,-6.158877522050076,92.35405603521912,-1.4296576699866448,-7.925658785221259,243.89435716755085,0.1419711835638466,7.065148067684097,False,False,False,False
2024-03-10,SKU_B,90.56239266883192,92.94314740723276,207.77820159269027,9.290705212781784,13.686559555020295,93.17077491971088,-0.0256383909737215,-9.29431474072328,234.57727967557975,1.9338449424872968,7.481902709827213,False,False,False,False
2024-03-11,SKU_B,89.64746751998956,84.52412012549459,199.32578958014085,6.531607562259527,-8.419027281738167,90.31204681775726,-0.7458084650011366,-8.452412012549416,225.546074993804,-2.759097650522257,7.2861202585464,False,False,False,False
2024-03-12,SKU_B,88.76123580072495,96.51462734072344,189.6743268460685,8.496165196076346,11.990507215228844,89.88089133696235,0.9177124185796408,-9.65146273407234,216.55798586010775,1.9645576338168187,7.354338215484812,False,False,False,False
2024-03-13,SKU_B,87.90615382088069,72.95294347628733,182.37903249843976,6.875649775984256,-23.561683864436105,87.34019627900825,-1.4970657194508292,-7.295294347628754,207.82396623220697,-1.6205154200920902,7.468208809241233,False,False,False,False
